ID,empresa,modelo_negocio,app_movil,periodo,marca,modelo,tipo_vehiculo,segmento,transmision,combustible,puertas,uso_principal,precio_hora_ars,precio_dia_ars,km_incluidos,costo_vehiculo_usd,horas_uso_dia,usuarios_registrados,cobertura_geo,observaciones,fecha_carga,codigo_postal,telefono,email
369,Rentcars,carsharing_flota_propia,MyKeego App,2025,peugeot,Renegade,pickup,economico,auto,hibrido,6,carga,-12649.358210779785,58792.74803954144,ilimitado,22000,5.0,140000,Córdoba,ACTIVO,09/01/2026,,,usuario@gmail.com
370,MyKeego,renta_tradicional,APLICACION,2023,Peugeot,yaris,hatchback,premium,MANUAL,híbrido,cinco,uber_trabajo,$121222,604045.2403459587,-50,22000000,12.0,15000,BS AS,N/A,22/12/2025,1425,11-1234-5678,keko.com
371,TripWip,carsharing_p2p,APLICACION,2023,Fiat,Renegade,hatchback,COMPACTO,cvt,híbrido,,mixto,13892.69834645526,62155.34088478657,9999,22000,48.0,125000,B.Aires,Activo,2025-07-29 11:08:31.751063,1000,sin telefono,keko@keko
372,Keko,agregador_tradicional,KINTO Share,2023,Hyundai,COROLA,PickUp,premium,manual,diesel,-1,,106017.89618869002,572793.8634436531,50,18000000,24.0,140000,Bariloche,cerró en enero 2025,11-26-2025,XXXX,123,contacto@keko.com
373,Sixt,carsharing_flota_propia,Hertz 24/7,2025,toyota,Etios,HATCHBACK, compacto,N/A,electrico,4,URBANO,,,ilimitado,,10.0,125000,Rosario,verificar,14/07/2025,0000,+54 11 1234-5678,contacto@keko.com
374,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,0000,+54 11 1234-5678,keko@keko
375,Budget,carsharing_flota_propia,TripWip App,2024-01-01,RENAULT,Bronco,sedan,mediano,AUTOMATICO,NAFTA,,mixto,,,200,,4.0,"80,000",Córdoba,Alianza Uber,09-17-2025,BS AS,,
376,DeR entas,carsharing_flota_propia,MyKeego App,2025,Citroen,Gol Trend,Furgon,mediano ,cvt,diesel,4,Uber,-14088.189600086462,83593.43871747937,-50,35000,6.0,"80,000",Mendosa,N/A,10-08-2025,XXXX,11-1234-5678,keko.com
377,DeRentas,carsharing_flota_propia,Rentennials App,2025,peugoet,Gol Trend,Furgon,premium,manual,electrico,tres,Uber,95631.46533370485,530208.5470139221,ILIMITADO,12000,48.0,125.000,Cordoba,Alianza Uber,22/06/2025,1000,12345678,keko.com
7886,Localiza,carsharing_p2p,Kayak App,2023,Audi,Argo,moto,grande,manual,híbrido,5,alquiler_tradicional,104284.5071496111,586268.3781400371,50 km,15000,4.0,14K,"BuenosAires, Argentina",Expansión 2025,2025-05-17,1425,11-1234-5678,keko@keko
379,Avis,renta_tradicional,,2024,TOYOTA,Cronos,PickUp,mediano,,híbrido,0,n/a,17686.463107301875,73056.3825097796,9999,,4.0,80000,GBA,activo,01-14-2026,XXXX,123,keko.com
380,TipWip,carsharing_flota_propia,MyKeego App,2023,Renault,trac kers,utilitario,economico, ,electric,-1,URBANO,$69723,331875.03356105054,unlimited,30000000,0.5,125.000,Mendosa,ACTIVO,01/01/2026,1425,0800-KEKO,info@
7756,Keko™,,,,Fiatø,,,,,,,,,,,,,,,CARACTERES ESPECIALES,,BS AS,123,
382,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,1000,11-1234-5678,contacto@keko.com
383,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,,0800-KEKO,keko@keko
384,Kayak,carsharing_flota_propia,Alamo Web,2023,Chevorlet,Tracker,camion,mediano,AUTOMATICO,electrico,2, ,,,100,35000,24.0,125.000,BuenosAires,CERRÓ,12-18-2025,BS AS,+54 11 1234-5678,keko.com
385,Hertz,carsharing_p2p,Kayak App,2025,Honda,yaris,furgon,economico,Mecanica,DIESEL,,personal,100994.32014195646,474184.2044126733,unlimited,20000000,4.0,140000,CABA, ,2025-09-25 11:08:31.751358,1425,sin telefono,contacto@keko.com
386,vis,carsharing_p2p,Kayak App,2025,Kia,Mobii,grande,economico, ,,2,URBANO,26280.388380635217,136065.3595612376,-50,$12000 USD,2.0,45mil,Mendoza, ,2025-10-16,CABA,,contacto@keko.com
1579,TripWip,renta_tradicional,N/A,2023,FIAAT,2008,hatchback,grande,manual,DIESEL,5,carga,89966.33016339203,502268.4749396876,cien,50000,100.0,80000,Barilochee,Expansión 2025,05/02/2025,,,keko@keko
388,Rentcars,agregador_tradicional,KINTO Share,2024,Citroen,Toro,sedan,compacto,manual,DIESEL,,carga,,,100,22000,5.0,5000,Mendoza,Activo,2025-04-29,CABA,11-1234-5678,contacto@keko.com
389,Kayak,renta tradicional,APLICACION,2023,fi at,Etios,Furgon,mediano, ,diesel,5,uBER,138900.4223635783,807681.2806386454,50 km,18000000,8.0,125000,"Mendosa, Argentina",activo,2025-09-12 11:08:31.759327,XXXX,sin telefono,
390,Keko,alquiler trabajo,Keko App,,toyota,Palio,HATCHBACK,COMPACTO,mecánico,DIESEL,4,carga,$19517,110923.51004532173,50,15000,1.0,45000,Buenos Aires,ACTIVO,2025-07-09,XXXX,,usuario@gmail.com
391,Cactus Rent,carsharing_flota_propia,Hertz 24/7,24,Mercedes,Voyage,compacto,mediano ,automatico,diesel,5,urbano,124740.62728248522,606260.334415409,unlimited,18000,12.0,15000,BS AS,Activo,2025-04-26,BS AS,11-1234-5678,keko@keko
392,KINTO,carsharing_flota_propia,Rentennials App,2024,BMW,Fox,utilitario,mediano,automatica,DIESEL,2,taxi,,,50,25000,0.5,14K,Córdoba,cerró en enero 2025,12/02/2025,C1000,123,N/A
393,Budget,carsharing_p2p,N/A,2023,Toyota,trackers,SUV, compacto,N/A,gas,3,personal,35832.79875594556,189216.19919111484,50,35000,24.0,140000,BuenosAires,verificar,2025-02-08 11:08:31.752865,1425,0800-KEKO,
394,Localiza,agregador_tradicional,Keko App,2025,RENAULT,Tracker,SUV,compacto,dsg,electric,,Uber,215494.63177440545,1107589.0561353632,ILIMITADO,35000000,5.0,45000,Barilochee,dato no confirmado,02-17-2025,C1000,12345678,usuario@gmail.com
395,KI NTO,renta_tradicional,tRIPwIP aPP,2025,Peugeot,Renegade,suv,economico, ,,0, ,11929.214845058992,49205.32429655275,150,35000,8.0,15000,,CERRÓ,30/06/2025,C1000,12345678,contacto@keko.com
396,New Way,renta_tradicional,Despegar Autos,2023,peugeot,Tracker,PICKUP,mediano ,N/A,NAFTA,5,Uber,142027.63155370194,809360.5163703061,0,15000,12.0,5000,ROSARIO,Alianza Uber,2025-09-08 11:08:31.764135,1000,sin telefono,N/A
4205,Budget,alquiler trabajo,Rentcars App,2023,Volkswagen,Partner,suv,compacto,,electric,4,uber_trabajo,"13.202,71",65290.41524656372,ILIMITADO,18000,5.0,125000,BuenosAires,verificar,2025-12-10,0000,123,N/A
5930,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,BS AS,12345678,
399,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,XXXX,sin telefono,info@
400,Keko,renta_tradicional,Localiza Mobile,2025,Kia,Cronos,furgon, compacto,Mecanica,nafta,6, ,127065.36400957163,754292.8998096513,50 km,18000,2.0,125.000,Barilochee,,15/01/2026,0000,sin telefono,usuario@gmail.com
401,Rentcars,alquiler_trabajo,TripWip  App,2023,Nissan,Etius,camion,COMPACTO,N/A,electric,3,turismo,176055.77720400726,711719.4406909894,100,30000,8.0,14K,CABA,PENDIENTE,2025-11-03 11:08:31.750936,,sin telefono,
3513,MyKeego,alquiler_trabajo,Keko App,2025,toyota,Tracker,camioneta,compacto,automatica,electrico,99,URBANO,27523.57699759648,130663.71308641552,50,$35000 USD,100.0,"80,000",B.Aires,Activo,18/07/2025,CABA,+54 11 1234-5678,keko@keko
403,Localiza,alquiler_trabajo,N/A,2024-01-01,TOYOTA,Kicks,mediano, compacto,MANUAL,electrico,0,personal,32067.4772589088,137278.79009065707,ilimitado,,10.0,N/D,Rosario,cerró en enero 2025,2025-10-12 11:08:31.752448,1000,11-1234-5678,keko@keko
404,DeRentas,alquiler_trabajo,HERTZ 24/7,2025,ford,Cronos,Furgon,mediano ,dsg,diesel,5,remis,10968.217172887127,48471.57827063345,ILIMITADO,15000,5.0,45mil,Mendoza,Cerró enero 2025,2026-02-02 11:08:31.752556,CABA,0800-KEKO,usuario@gmail.com
405,Cactus Rent,agregador_tradicional,Rentcars App,2025,RENAULT,Partner,HATCHBACK,COMPACTO,,gas,cinco,Uber,-15508.829917348648,62285.01009956565,unlimited,30000,8.0,15000,BS AS,CERRÓ,28/09/2025,CABA,+54 11 1234-5678,N/A
4131,Europcar,alquiler_trabajo,app,2025,RENAULT,Renegade,mediano,economico,cvt,NAFTA,0,carga,122631.42258154965,576074.1492327312,9999,30000,48.0,15000,"BS AS, Argentina",ACTIVO,12-27-2025,BS AS,+54 11 1234-5678,N/A
407,New Way,carsharing_flota_propia,Keko App,,Honda,Traker,suv,compacto,AUTOMATICO,diesel,3,alquiler_tradicional,,,cien,,2.0,"80,000",Buenos Aires,cerró en enero 2025,08/11/2025,,,usuario@gmail.com
10344,Keko,alquiler_trabajo,N/A,24,fiat,Corolla,camion,premium,MANUAL,electric,4,,"109.350,41",509838.2105284636,150,15000,1.0,140000,Barilochee,Alianza Uber,2025-07-08,C1000,11-1234-5678,keko@keko
5724,Avis,carsharing_p2p,APLICAC ION,2024,Jeep,ggol,PickUp,mediano,MANUAL,DIESEL,-1,,,,100,15000,100.0,15000,"Barilochee, Argentina",cerró en enero 2025,01/02/2026,1000,12345678,usuario@gmail.com
410,MyKegeo,carsharing_flota_propia,Keko App,2023,Peugeot,gol,utilitario,economico,dsg,,2,uber_trabajo,13487.704940846383,74036.6692399684,unlimited,15000,0.5,80000,Barilochee,verificar,12-13-2025,C1000,0800-KEKO,info@
411,Tr ipWip,renta_tradicional,Hertz 24/7,2025,Ford,mOBI,SUV,grande,auto,híbrido,4,carga,12601.835284326728,63188.32077112377,200,20000,0.5,14K,ROSARIO, ,04-15-2025,C1425,12345678,N/A
412,Keko™,,,,Toyota€,,,,,,,,,,,,,,,CARACTERES ESPECIALES,,CABA,+54 11 1234-5678,keko@keko
413,KINTO,carsharing_p2p,,2020,Toyota,Cronos,,,,,1,,100000,20000,,,30,,,INCONSISTENTE,,1000,12345678,
414,Cactus Rent,alquiler_trabajo,Avis App,2024,ford,Trackerr,camion,compacto,auto,,3, ,,,ILIMITADO,22000,1.0,N/D,Barilochee,PENDIENTE,2025-03-28,0000,+54 11 1234-5678,info@
415,MyKeego,agregador_tradicional,TripWip App,2024,Hnoda,dos mil ocho,Furgon,economico,AUTOMATICO,electric,4,alquiler_tradicional,161743.99642990078,763795.5587678145,unlimited,22000000,100.0,125.000,Barilochee, ,2025-06-25 11:08:31.742083,BS AS,sin telefono,keko@keko
6782,Avvis,carsharing_flota_propia,KINTO Share,2025,RENAULT,Coorlla,sedan,premium,,gnc,4,tturismo,,,,50000,4.0,140000,Cordoba,,24/01/2026,BS AS,11-1234-5678,keko@keko
417,Sixt,agregador_tradicional,Keko App,2025,FIAT,gol,furgon,economico,MANUAL,diesel,3,urbano,150383.11460985543,697574.5441794385,cien,30000,12.0,"80,000",Bariloche,N/A,2025-07-11 11:08:31.758186,1425,sin telefono,
418,Cactus Rent,agregador_tradicional,Kayak App,2025,fiat,Argo,hatchback,grande,,híbrido,2,URBANO,,,,25000,100.0,45mil,Bariloche,,2025-03-27,CABA,sin telefono,keko@keko
419,Rentennials,carsharing_p2p,Re ntennials App,2023,ford,208,PickUp,COMPACTO,manual,gas,5, ,77950.91380420416,428479.4602608261,150,,-2.0,125.000,n/a,dato no confirmado,01/06/2025,1000,sin telefono,keko@keko
420,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,0000,+54 11 1234-5678,contacto@keko.com
421,Kayak,carsharing_flota_propia,web site,2024,VW,208,auto,grande,dsg,,5,personal,147321.23404122307,817345040.8921661,0,,6.0,45mil,Mendosa,Activo,09-03-2025,1000,12345678,info@
422,Alamo,RENTA_TRADICIONAL, ,23,Honda,2008,mediano,grande,auto,electric,cinco,uber_trabajo,165731.11265274364,878788.835948071,150,22000,6.0,5000,BS AS,CERRÓ,2025-07-14,1000,12345678,keko.com
423,Avis,CARSHARING_FLOTA_PROPIA,TripWip App,2023,Volkswagen,Kicks,PickUp,premium,automatico,gnc,5,Uber,19757.202408293488,96623228.57337165,unlimited,20000,8.0,,"B.Aires, Argentina",Activo,2025-02-05 11:08:31.747406,XXXX,+54 11 1234-5678,N/A
424,Keko,agregador_tradicional,DeRentas Web,2024,peugeot,yaris,grande,economico,,electric,cinco,urbano,,,unlimited,18000000,5.0,5000,ROSARIO,Activo,2025-05-06,BS AS,sin telefono,keko.com
2052,DeRentas,alquiler_trabajo,Despegar Autos,2024,peuugeot,Gol Trend,PickUp,mediano,mecánico,gnc,-1,uber_trabajo,30404.575891190787,156476212.06279248,-50,,-2.0,,Barilochee,CERRÓ,23/11/2025,0000,11-1234-5678,contacto@keko.com
426,Avis,renta_tradicional,Localiza Mobile,24,Honda,Cronos,suv, compacto,mecánico,diesel,cinco,carga,27780.61345561979,114369.74920305795,150,50000,8.0,125000,Cordoba, ,16/11/2025,0000,0800-KEKO,
427,KINTO,carsharing_p2p,,2020,Fiat,Gol,,,,,10,,50000,20000,,,50,,,INCONSISTENTE,,BS AS,+54 11 1234-5678,contacto@keko.com
428,FastGo,carsharing_p2p,N/A,2023,Fiat,Versa,grande, compacto,manual,nafta,tres,alquiler_tradicional,132186.83397352882,765382.7004656653,9999,,4.0,5000,B.Aires,,07-09-2025,0000,12345678,contacto@keko.com
429,Kayak,alquiler_trabajo,,2023,Renault,Kicks,suv,compacto,MANUAL,electric,99,n/a,12162.991620455065,60114.13391372215,cien,35000,-2.0,N/D,Buenos Aires,Activo,12/05/2025,1000,11-1234-5678,info@
10405,MyKeego,agregador_tradicional,DeRentas Web,2024,Fod,Uno,PickUp,compacto,MANUAL,electric,3,carga,-138478.44829895237,790025.3684894379,100,22000,8.0,125000,GBA,dato no confirmado,26/11/2025,1000,12345678,keko@keko
8062,,,,,,,,,,,,,,,,,,,,DATO NO DISPONIBLE,,CABA,11-1234-5678,N/A
432,Keko,carsharing_p2p,APLICACION,23,Citroen,dos mil ocho,Furgon,premium,automatico,híbrido,,n/a,"19.472,22",110151.94454437077,50,18000,6.0,"80,000", ,CERRÓ,2025-05-16 11:08:31.747614,0000,+54 11 1234-5678,
433,Rentcars,carsharing_p2p,Alamo Web,2025,Jeep,Yaris,HATCHBACK,premium,N/A,DIESEL,3,n/a,,,200,35000,12.0,125000,,verificar,2026-01-20 11:08:31.762870,CABA,11-1234-5678,N/A
434,Budget,alquiler_trabajo,KINTO Share,2025,Chevrolet,Etius,mediano, compacto,automatico,gnc,0,urbano,-143368.5395482919,733702.0348414263,,,-2.0,45000,"GBA, Argentina", ,12/02/2025,XXXX,,info@
435,Keko,carsharing_flota_propia,Avis App,2024,RENAULT,dos mil ocho,auto,mediano ,automatico,NAFTA,0,U ber,12693.61447339069,61643.21456772244,ilimitado,22000000,2.0,125.000,Barilochee,,2025-04-09 11:08:31.759823,BS AS,0800-KEKO,
436,  Rentcars   ,  agregador_tradicional  ,,,   FIAT,kicks    ,,,,,,,,,,,,,,ESPACIOS EN BLANCO,,1425,12345678,info@
437,KINTO,carsharing_p2p,,2019,Toyota,Gol,,,,,1,,100000,10000,,,30,,,INCONSISTENTE,,1425,123,keko@keko
438,Invernalia,renta_tradicional,app,2025,Toyota,Yaris,Furgon,grande,N/A,DIESEL,5,alquiler_tradicional,30734.850503331934,182610.82373189155,150,22000000,-2.0,45000,Mar del Plata,cerró en enero 2025,2025-03-11,C1425,sin telefono,usuario@gmail.com
439,FastGo,renta_tradicional,MyKeego App,2024,Hyundai,yaris,mediano,mediano,MANUAL,,4,uber_trabajo,,,ILIMITADO,,0.5,140000,Buenos Aires,N/A,2025-08-14,0000,sin telefono,contacto@keko.com
782,KINTO,,,,,,,,,,99,,,,,999999,500,,,OUTLIER VALIDAR,,1000,sin telefono,keko@keko
9821,Rentennials,ALQUILER_TRABAJO,TripWip App,2025,RENAULT,Onix,utilitario,compacto,automatica,electric,2,n/a,133925.74524001547,599437.5571813917,ilimitado,22000,3.0,14K,Barilochee,cerró en enero 2025,09/05/2025,CABA,sin telefono,keko@keko
442,Keko,carsharing_p2p,Rentennials App,2023,Volkswagen,Tracker,grande,mediano,MANUAL,electric,6,Uber,98540.70783230384,587195.8268968326,50 km,25000,100.0,N/D, ,verificar,2025-04-07,C1000,11-1234-5678,keko@keko
443,New Way,agregador_tradicional,MyKeego App,2025,Hyundai,Suburban,hatchback, compacto,dsg,gas,4, ,"32.722,00",167779.21896847687,unlimited,12000,-2.0,125.000,Buenos Aires,Expansión 2025,12-03-2025,XXXX,123,usuario@gmail.com
444,KINTO,carsharing_flota_propia,Avis App,2023,Honda,no,compacto,economico,automatica,gas,tres,remis,148615.7762943526,738700.7062286102,-50,,5.0,N/D,CABA,N/A,28/04/2025,C1000,11-1234-5678,contacto@keko.com
445,Invernalia,renta_tradicional,Rentennials App,2025,Citroen,ox,furgon, compacto,,hibrido,0, ,17158.27219932039,74604.09748118346,0,12000,48.0,125000,Buenos Aires, ,2025-12-12 11:08:31.750715,XXXX,123,contacto@keko.com
446,Rentcars,carsharing_flota_propia,Despegar Autos,2025,vw,Bronco,SUV,grande,mecánico,DIESEL,4,taxi,20431.47803546163,94223.2410884339,9999,30000,10.0,125000,B.Aires, ,11-16-2025,BS AS,,
447,KINTO,ALQUILER_TRABAJO,Rentcars App,2023,vw,i10,compacto, compacto,AUTOMATICO,híbrido,5,personal,,,unlimited,25000,3.0,125000,Córdoba,N/A,2025-03-03 11:08:31.740329,1425,0800-KEKO,contacto@keko.com
448,Alamo,agregador_tradicional,APLICACION,23,Toyota,Kangoo,COMPACTO,economico,auto,DIESEL,5,taxi,134135.1524323168,785571.8753361322,cien,35000,4.0,125.000,Rosario,N/A,24/02/2025,XXXX,123,
449,Hertz,carsharing_p2p,Kayak App,2025,Honda,yaris,furgon,economico,Mecanica,DIESEL,,personal,100994.32014195646,474184.2044126733,unlimited,20000000,4.0,140000,CABA, ,2025-09-25 11:08:31.751358,1425,123,keko.com
450,FastGo,alquiler_trabajo,Localiz aMobile,2023,B MW,racker,PickUp,mediano,mecánico,gas,99,remis,,,cien,22000,5.0,15000,B.Aires, ,2025-03-28,,123,usuario@gmail.com
451,Avis,renta_tradicional,KINTO Share,2023,fiat,Cronos,camion,premium,cvt,DIESEL,tres,re mis,10994.044947874238,62671.44356251423,-50,35000000,12.0,5000,B.Aires,Activo,09-17-2025,XXXX,12345678,N/A
452,KINTO,carsharing_p2p,,2026,Fiat,Cronos,,,,,7,,50000,10000,,,50,,,INCONSISTENTE,,BS AS,11-1234-5678,usuario@gmail.com
453,Despegar,alquiler_trabajo,Rentcars App,2024,Ford,Bronco,suv,premium,Mecanica,n/a,,uber_trabajo,130925.03566466512,577859.7423063673,cien,35000000,48.0,140000,Córdoba,ACTIVO,2025-05-02 11:08:31.740037,1000,+54 11 1234-5678,N/A
454,Europcar,carsharing_p2p,DeRentas Web,2025,Peugeot,Renegade,PickUp,COMPACTO,N/A,n/a,6,taxi,28246.265541878474,143454.86803760065,ilimitado,25000,-2.0,,,activo,2025-05-03 11:08:31.756534,XXXX,123,N/A
455,TripWip,carsharing_flota_propia,Rentcars App,2023,FIAT,Yaris,compacto,COMPACTO,automatica,diesel,5,personal,94188.17340863428,461010.10471713304,-50,18000000,6.0,125.000,Barilochee,verificar,2025-04-07 11:08:31.756576,0000,sin telefono,usuario@gmail.com
456,TripWip,carsharing_p2p, ,2025,Renault,Kicks,mediano,grande,auto,electric,4,remis,134582.8438613771,610840.08605118,150,25000,5.0,140000,Barilochee,Cerró enero 2025,14/07/2025,XXXX,sin telefono,info@
457,Alamo,agregador_tradicional,N/A,2024,Volkswagen,gol,Furgon,mediano,Mecanica,híbrido,4,personal,"14.739,38",81333.34526864787,,15000,0.5,5000,ROSARIO, ,2025-10-05 11:08:31.754188,CABA,+54 11 1234-5678,
458,DeRentas,agregador_tradicional,Localiza Mobile,2023,Nissan,Maverick,Furgon,COMPACTO,automatico,nafta,3,remis,$30229,170642.23011907339,-50,20000,10.0,N/D,BS AS,Expansión 2025,26/11/2025,C1425,+54 11 1234-5678,N/A
459,Rentennials,alquiler_trabajo,Despegar Autos,2025,Citrooen,COROLA,suv,mediano,manual,diesel,0, ,,,150,35000,100.0,45mil,ROSARIO,cerró en enero 2025,2025-02-28 11:08:31.755179,BS AS,11-1234-5678,keko.com
460,Invernalia,carsharing_flota_propia, ,2024,vw,Suburban,Furgon,premium,Mecanica,diesel,5,turismo,35100.74883934793,144329.0423865128,unlimited,22000,6.0,14K,Mendosa,Cerró enero 2025,2025-03-12 11:08:31.746946,XXXX,11-1234-5678,contacto@keko.com
461,FatsGo,alquiler_trabajo,app,2025,Renault,Cronos,sedán,COMPACTO,Mecanica,n/a,cinco,URBANO,126857.14186461328,709712.6520970633,150,25000,5.0,80000,ROSARIO,PENDIENTE,11-12-2025,1425,sin telefono,
462,Euro pcar,agregador_tradicional,Rentennials App,2024,Chevrolet,cronnos,mediano,compacto,cvt,electric,5,uber_trabajo,17053.88866335694,69101.06651916768,100,,3.0,,GBA,ACTIVO,03-05-2025,XXXX,12345678,keko.com
463,New Way,carsharing_flota_propia,TRIPWIP APP,2025,Peugeot,cronnos,sedan,mediano ,MANUAL,gnc,tres,URBANO,,,100,35000,-2.0,N/D,"Barilochee, Argentina", ,2025-10-14,1425,0800-KEKO,N/A
5042,New Way,alquiler_trabajo,Localiza Mobile,2023,Honda,Uno,camioneta,grande,Mecanica,electrico,99,mixto,12820.16876096521,68026.48822849443,150,50000,-2.0,140000,Buenos Aires,,11-12-2025,1425,+54 11 1234-5678,contacto@keko.com
465,Keko,alquiler_trabajo,Kayak App,2023,Kia,Bronco,grande,economico,MANUAL,hibrido,3, ,126237.12265767904,676821.7849538607,ILIMITADO,12000,100.0,45000,B.Aires,,2025-02-19 11:08:31.743217,BS AS,12345678,keko.com
2630,Kayak,carsharing_p2p, ,24,Renault,Etios,compacto,mediano,N/A,diesel,5,turismo,,,9999,22000,-2.0,,GBA,PENDIENTE,2025-09-24,C1425,123,keko@keko
467,Kayak,renta_tradicional,Keko App,2023,chev,yaris,hatchback,grande,AUTOMATICO,electrico,-1, ,12881.62312676673,71694.21934823487,100,$50000 USD,0.5,140000,BuenosAires,Activo,2025-12-09 11:08:31.763134,,11-1234-5678,
468,DeRentas,alquiler_trabajo,Keko App,2024,VW,cronnos,SUV,mediano ,,n/a,5,URBANO,17652.451403873783,105643.54635120546,-50,50000,0.5,45mil, ,N/A,2025-10-29,C1425,,info@
469,Sixt,alquiler_trabajo,app,2023,nissan,Partner,auto,mediano,mecánico,NAFTA,4,mixto,,,,30000,24.0,45000,n/a,verificar,2025-09-13 11:08:31.744637,0000,12345678,N/A
470,DeRentas,carsharing_flota_propia,Rentennials App,2023,Hyundai,yaris,auto, compacto,N/A,NAFTA,,uber_trabaj o,100722.58809342138,561392.3247904102,unlimited,18000,48.0,80000,Mar del Plata,N/A,12/01/2026,0000,11-1234-5678,info@
471,KINTO,agregador_tradicional,Keko App,2025,Kia,200 8,utilitario,grande,Mecanica,híbrido,4,Uber,18100.822356970722,97166.97512476677,150,18000,3.0,125000,GBA,ACTIVO,07/12/2025,C1425,,
472,KINTTO,alquiler_trabajo,FastGo App,2024,Chevrolet,COROLA,grande,grande,auto,n/a,cinco,tursimo,,,-50,,48.0,125000,Buenos Aires,Cerró enero 2025,2025-08-10 11:08:31.758540,1000,123,N/A
473,Budget,carsharing_p2p,APLICACION,,Hyundai,Tracker,camioneta, compacto,automatico,electrico,tres,alquiler_tradicional,140172.20570153475,713767.0250782376,100,12000,-2.0,45000,BuenosAires, ,2025-07-15 11:08:31.763957,CABA,12345678,keko.com
474,Avis,carsharing_flota_propia,Avis App,2024,Ctroen,kicks,mediano,mediano ,mecánico,DIESEL,,urbano,149155.30751580466,653284.1557574538,unlimited,,1.0,125000,"Mendoza, Argentina", ,2025-02-09,CABA,11-1234-5678,usuario@gmail.com
475,Despegar,renta_tradicional,Rentcars App,,Nissan,Yaris,hatchback,economico,,diesel,tres,URBANO,13687.521394023619,58041.73982406187,200,35000,,,n/a,verificar,23/01/2026,XXXX,0800-KEKO,N/A
9449,Cactus Rent,carsharing_flota_propia,Rentennials App,2023,Toyota,280,furgon,economico,MANUAL,n/a,3,mixto,$114273,495766.13139488315,9999,12000000,12.0,15000,"BuenosAires, Argentina",cerró en enero 2025,14/01/2026,BS AS,,N/A
477,Budget,agregador_tradicional,Rentennials App,2024,BMW,dos mil ocho,suv,COMPACTO,automatica,n/a,3,taxi,161601.81910154034,949821.1025002949,50,20000,-2.0,N/D,GBA,PENDIENTE,15/12/2025,C1000,123,
478,Keko,carsharing_p2p,,2019,Toyota,208,,,,,10,,50000,20000,,,50,,,INCONSISTENTE,,1000,sin telefono,contacto@keko.com
479,DeRentas,carsharing p2p,Rentcars App,,Toyotaa,Fox,Furgon,economico,automatico,nafta,3,mixto,$119817,704363.8749855096,,30000,6.0,15000,"n/a, Argentina",Alianza Uber,25/09/2025,XXXX,,
480,DeRentas,renta_tradicional,Alamo Web,2025,Toyota,Kicks,sedan,mediano ,AUTOMATICO,DIESEL,3,n/a,34969.13080363482,172741.3435321789,-50,,24.0,125.000,Bariloche,Expansión 2025,2025-02-16 11:08:31.754381,BS AS,11-1234-5678,keko@keko
481,Avis,carsharing_p2p,Localiza Mobile,2024,Audi,Tracker,SUV,compacto,Mecanica,gas,4,emis,"13.584,55",62104.14139864079,cien,12000,48.0,"80,000",Barilochee,,2025-06-13 11:08:31.760473,,123,info@
482,MyKeego,agregador_tradicional,TripWip App,23,nissan,gol,suv,economico,cvt,nafta,5,n/a,,,0,30000,24.0,45000,Barilochee,CERRÓ,2025-08-20 11:08:31.741998,0000,sin telefono,keko@keko
483,Alamo,carsharing_flota_propia,Hertz 24/7,2023,Ford,i10,moto,mediano,automatica,híbrido,cinco,Uber,-108777.97119810367,652463.9192558662,ILIMITADO,,24.0,125.000, ,activo,30/12/2025,0000,12345678,
484,TripWip,renta_tradicional,MyKeego App,2024,Nissan,Maverick,furgon,premium,Mecanica,diesel,5,remis,104025.40681088455,488690.6001409414,50,30000,0.5,45mil,n/a,dato no confirmado,2025-07-14,BS AS,+54 11 1234-5678,keko.com
485,FastGo,carsharing_p2p,Keko App,2025,Honda,Mobi,HATCHBACK,premium,manual,diesel,99, ,$35084,145708.72030367627,50 km,,24.0,15000,Mendoza,verificar,20/07/2025,CABA,sin telefono,
486,Hertz,carsharing_flota_propia,KINTO Share,2025,Nissan,MOBII,auto,grande,manual,gnc,4,n /a,21490.665896934028,96630.24138185916,cien,35000,24.0,140000,BS AS,Cerró enero 2025,2025-03-30,1425,+54 11 1234-5678,keko@keko
668,Rentennials,alquiler_trabajo,Alamo Web,24,Nissan,Corol la,grande,premium,dsg,,3,mixt,155809.60675003944,739771.361461405,50,12000,4.0,N/D,Rosario,Expansión 2025,2025-11-07 11:08:31.745255,C1000,0800-KEKO,keko@keko
488,Kayak,carsharing_flota_propia,,2025,Renault,Etius,Furgon,COMPACTO, ,gas,4,mixto,,,ilimitado,15000,100.0,N/D,Mar del Plata,activo,02/12/2025,1425,12345678,contacto@keko.com
489,TripWip,carsharing_flota_propia,Rentcars pp,2024,Honda,Maverick,grande,grande, ,,3,,11154.662136936317,64870.66138602339,150,15000,10.0,15000,Buenos Aires,PENDIENTE,18/08/2025,C1000,,contacto@keko.com
